PlotID,Time,Temperature
Trial1,5/18/13 7:11:15,27.053
Trial1,5/18/13 7:11:20,27.053
Trial1,5/18/13 7:11:25,27.053
Trial1,5/18/13 7:11:30,27.053
Trial1,5/18/13 7:11:35,27.053
Trial1,5/18/13 7:11:40,27.053
Trial1,5/18/13 7:11:45,27.053
Trial1,5/18/13 7:11:50,27.053
Trial1,5/18/13 7:11:55,27.053
Trial1,5/18/13 7:12:00,27.053
Trial1,5/18/13 7:12:05,27.053
Trial1,5/18/13 7:12:10,27.053
Trial1,5/18/13 7:12:15,27.053
Trial1,5/18/13 7:12:20,27.053
Trial1,5/18/13 7:12:25,27.053
Trial1,5/18/13 7:12:30,27.053
Trial1,5/18/13 7:12:35,27.053
Trial1,5/18/13 7:12:40,27.053
Trial1,5/18/13 7:12:45,27.053
Trial1,5/18/13 7:12:50,27.053
Trial1,5/18/13 7:12:55,27.053
Trial1,5/18/13 7:13:00,27.053
Trial1,5/18/13 7:13:05,27.053
Trial1,5/18/13 7:13:10,27.053
Trial1,5/18/13 7:13:15,27.053
Trial1,5/18/13 7:13:20,27.053
Trial1,5/18/13 7:13:25,27.053
Trial1,5/18/13 7:13:30,27.053
Trial1,5/18/13 7:13:35,27.053
Trial1,5/18/13 7:13:40,27.053
Trial1,5/18/13 7:13:45,27.053
Trial1,5/18/13 7:13:50,27.053
Trial1,5/18/13 7:13:55,27.053
Trial1,5/18/13 7:14:00,27.053
Trial1,5/18/13 7:14:05,27.053
Trial1,5/18/13 7:14:10,27.053
Trial1,5/18/13 7:14:15,27.053
Trial1,5/18/13 7:14:20,27.053
Trial1,5/18/13 7:14:25,27.053
Trial1,5/18/13 7:14:30,27.053
Trial1,5/18/13 7:14:35,27.053
Trial1,5/18/13 7:14:40,27.053
Trial1,5/18/13 7:14:45,27.053
Trial1,5/18/13 7:14:50,27.053
Trial1,5/18/13 7:14:55,27.053
Trial1,5/18/13 7:15:00,27.053
Trial1,5/18/13 7:15:05,27.053
Trial1,5/18/13 7:15:10,27.053
Trial1,5/18/13 7:15:15,27.053
Trial1,5/18/13 7:15:20,27.053
Trial1,5/18/13 7:15:25,27.053
Trial1,5/18/13 7:15:30,27.053
Trial1,5/18/13 7:15:35,27.053
Trial1,5/18/13 7:15:40,27.053
Trial1,5/18/13 7:15:45,27.053
Trial1,5/18/13 7:15:50,27.053
Trial1,5/18/13 7:15:55,27.053
Trial1,5/18/13 7:16:00,27.053
Trial1,5/18/13 7:16:05,27.053
Trial1,5/18/13 7:16:10,27.053
Trial1,5/18/13 7:16:15,27.053
Trial1,5/18/13 7:16:20,27.053
Trial1,5/18/13 7:16:25,27.053
Trial1,5/18/13 7:16:30,27.053
Trial1,5/18/13 7:16:35,27.053
Trial1,5/18/13 7:16:40,27.053
Trial1,5/18/13 7:16:45,27.053
Trial1,5/18/13 7:16:50,27.053
Trial1,5/18/13 7:16:55,27.053
Trial1,5/18/13 7:17:00,27.053
Trial1,5/18/13 7:17:05,27.053
Trial1,5/18/13 7:17:10,27.053
Trial1,5/18/13 7:17:15,27.053
Trial1,5/18/13 7:17:20,27.053
Trial1,5/18/13 7:17:25,27.053
Trial1,5/18/13 7:17:30,27.053
Trial1,5/18/13 7:17:35,27.053
Trial1,5/18/13 7:17:40,27.053
Trial1,5/18/13 7:17:45,27.053
Trial1,5/18/13 7:17:50,27.053
Trial1,5/18/13 7:17:55,27.053
Trial1,5/18/13 7:18:00,27.053
Trial1,5/18/13 7:18:05,27.053
Trial1,5/18/13 7:18:10,27.053
Trial1,5/18/13 7:18:15,27.053
Trial1,5/18/13 7:18:20,27.053
Trial1,5/18/13 7:18:25,27.053
Trial1,5/18/13 7:18:30,27.053
Trial1,5/18/13 7:18:35,27.053
Trial1,5/18/13 7:18:40,27.053
Trial1,5/18/13 7:18:45,27.053
Trial1,5/18/13 7:18:50,27.053
Trial1,5/18/13 7:18:55,27.053
Trial1,5/18/13 7:19:00,27.053
Trial1,5/18/13 7:19:05,27.053
Trial1,5/18/13 7:19:10,27.053
Trial1,5/18/13 7:19:15,27.053
Trial1,5/18/13 7:19:20,27.053
Trial1,5/18/13 7:19:25,27.053
Trial1,5/18/13 7:19:30,27.053
Trial1,5/18/13 7:19:35,27.053
Trial1,5/18/13 7:19:40,27.053
Trial1,5/18/13 7:19:45,27.053
Trial1,5/18/13 7:19:50,27.053
Trial1,5/18/13 7:19:55,27.053
Trial1,5/18/13 7:20:00,27.053
Trial1,5/18/13 7:20:05,27.053
Trial1,5/18/13 7:20:10,27.053
Trial1,5/18/13 7:20:15,27.053
Trial1,5/18/13 7:20:20,27.053
Trial1,5/18/13 7:20:25,27.053
Trial1,5/18/13 7:20:30,27.053
Trial1,5/18/13 7:20:35,27.053
Trial1,5/18/13 7:20:40,27.053
Trial1,5/18/13 7:20:45,27.053
Trial1,5/18/13 7:20:50,27.053
Trial1,5/18/13 7:20:55,27.053
Trial1,5/18/13 7:21:00,27.053
Trial1,5/18/13 7:21:05,27.053
Trial1,5/18/13 7:21:10,27.053
Trial1,5/18/13 7:21:15,27.053
Trial1,5/18/13 7:21:20,27.053
Trial1,5/18/13 7:21:25,27.053
Trial1,5/18/13 7:21:30,27.053
Trial1,5/18/13 7:21:35,27.053
Trial1,5/18/13 7:21:40,27.053
Trial1,5/18/13 7:21:45,27.053
Trial1,5/18/13 7:21:50,27.053
Trial1,5/18/13 7:21:55,27.053
Trial1,5/18/13 7:22:00,27.053
Trial1,5/18/13 7:22:05,27.053
Trial1,5/18/13 7:22:10,27.053
Trial1,5/18/13 7:22:15,27.053
Trial1,5/18/13 7:22:20,27.053
Trial1,5/18/13 7:22:25,27.053
Trial1,5/18/13 7:22:30,27.053
Trial1,5/18/13 7:22:35,27.053
Trial1,5/18/13 7:22:40,27.053
Trial1,5/18/13 7:22:45,27.053
Trial1,5/18/13 7:22:50,27.053
Trial1,5/18/13 7:22:55,27.053
Trial1,5/18/13 7:23:00,27.053
Trial1,5/18/13 7:23:05,27.053
Trial1,5/18/13 7:23:10,27.053
Trial1,5/18/13 7:23:15,27.053
Trial1,5/18/13 7:23:20,27.555
Trial1,5/18/13 7:23:25,27.555
Trial1,5/18/13 7:23:30,28.057
Trial1,5/18/13 7:23:35,28.057
Trial1,5/18/13 7:23:40,28.558
Trial1,5/18/13 7:23:45,28.558
Trial1,5/18/13 7:23:50,28.558
Trial1,5/18/13 7:23:55,28.558
Trial1,5/18/13 7:24:00,28.558
Trial1,5/18/13 7:24:05,29.06
Trial1,5/18/13 7:24:10,29.06
Trial1,5/18/13 7:24:15,29.06
Trial1,5/18/13 7:24:20,29.06
Trial1,5/18/13 7:24:25,29.562
Trial1,5/18/13 7:24:30,29.562
Trial1,5/18/13 7:24:35,29.562
Trial1,5/18/13 7:24:40,29.562
Trial1,5/18/13 7:24:45,29.562
Trial1,5/18/13 7:24:50,30.063
Trial1,5/18/13 7:24:55,30.063
Trial1,5/18/13 7:25:00,30.063
Trial1,5/18/13 7:25:05,30.063
Trial1,5/18/13 7:25:10,30.063
Trial1,5/18/13 7:25:15,30.063
Trial1,5/18/13 7:25:20,30.063
Trial1,5/18/13 7:25:25,30.063
Trial1,5/18/13 7:25:30,30.063
Trial1,5/18/13 7:25:35,29.562
Trial1,5/18/13 7:25:40,29.06
Trial1,5/18/13 7:25:45,29.06
Trial1,5/18/13 7:25:50,28.558
Trial1,5/18/13 7:25:55,28.558
Trial1,5/18/13 7:26:00,28.057
Trial1,5/18/13 7:26:05,28.057
Trial1,5/18/13 7:26:10,28.057
Trial1,5/18/13 7:26:15,27.555
Trial1,5/18/13 7:26:20,27.555
Trial1,5/18/13 7:26:25,27.555
Trial1,5/18/13 7:26:30,27.555
Trial1,5/18/13 7:26:35,27.053
Trial1,5/18/13 7:26:40,27.053
Trial1,5/18/13 7:26:45,27.053
Trial1,5/18/13 7:26:50,27.053
Trial1,5/18/13 7:26:55,27.053
Trial1,5/18/13 7:27:00,26.551
Trial1,5/18/13 7:27:05,26.551
Trial1,5/18/13 7:27:10,26.551
Trial1,5/18/13 7:27:15,26.551
Trial1,5/18/13 7:27:20,26.551
Trial1,5/18/13 7:27:25,26.551
Trial1,5/18/13 7:27:30,26.551
Trial1,5/18/13 7:27:35,26.049
Trial1,5/18/13 7:27:40,26.049
Trial1,5/18/13 7:27:45,26.049
Trial1,5/18/13 7:27:50,26.049
Trial1,5/18/13 7:27:55,26.049
Trial1,5/18/13 7:28:00,26.049
Trial1,5/18/13 7:28:05,26.049
Trial1,5/18/13 7:28:10,26.049
Trial1,5/18/13 7:28:15,26.049
Trial1,5/18/13 7:28:20,26.049
Trial1,5/18/13 7:28:25,25.548
Trial1,5/18/13 7:28:30,25.548
Trial1,5/18/13 7:28:35,25.548
Trial1,5/18/13 7:28:40,25.548
Trial1,5/18/13 7:28:45,25.548
Trial1,5/18/13 7:28:50,25.548
Trial1,5/18/13 7:28:55,25.548
Trial1,5/18/13 7:29:00,25.548
Trial1,5/18/13 7:29:05,25.548
Trial1,5/18/13 7:29:10,25.548
Trial1,5/18/13 7:29:15,25.548
Trial1,5/18/13 7:29:20,25.548
Trial1,5/18/13 7:29:25,25.548
Trial1,5/18/13 7:29:30,25.548
Trial1,5/18/13 7:29:35,25.548
Trial1,5/18/13 7:29:40,25.548
Trial1,5/18/13 7:29:45,25.548
Trial1,5/18/13 7:29:50,25.548
Trial1,5/18/13 7:29:55,25.548
Trial1,5/18/13 7:30:00,25.548
Trial1,5/18/13 7:30:05,25.548
Trial1,5/18/13 7:30:10,25.548
Trial1,5/18/13 7:30:15,25.046
Trial1,5/18/13 7:30:20,25.046
Trial1,5/18/13 7:30:25,25.046
Trial1,5/18/13 7:30:30,25.046
Trial1,5/18/13 7:30:35,25.046
Trial1,5/18/13 7:30:40,25.046
Trial1,5/18/13 7:30:45,25.046
Trial1,5/18/13 7:30:50,25.046
Trial1,5/18/13 7:30:55,25.046
Trial1,5/18/13 7:31:00,25.046
Trial1,5/18/13 7:31:05,25.046
Trial1,5/18/13 7:31:10,25.046
Trial1,5/18/13 7:31:15,25.548
Trial1,5/18/13 7:31:20,25.548
Trial1,5/18/13 7:31:25,25.548
Trial1,5/18/13 7:31:30,26.049
Trial1,5/18/13 7:31:35,26.049
Trial1,5/18/13 7:31:40,26.551
Trial1,5/18/13 7:31:45,27.053
Trial1,5/18/13 7:31:50,27.555
Trial1,5/18/13 7:31:55,28.057
Trial1,5/18/13 7:32:00,28.558
Trial1,5/18/13 7:32:05,29.06
Trial1,5/18/13 7:32:10,30.063
Trial1,5/18/13 7:32:15,30.565
Trial1,5/18/13 7:32:20,31.066
Trial1,5/18/13 7:32:25,31.568
Trial1,5/18/13 7:32:30,32.571
Trial1,5/18/13 7:32:35,33.072
Trial1,5/18/13 7:32:40,33.574
Trial1,5/18/13 7:32:45,34.075
Trial1,5/18/13 7:32:50,35.078
Trial1,5/18/13 7:32:55,35.579
Trial1,5/18/13 7:33:00,36.081
Trial1,5/18/13 7:33:05,36.582
Trial1,5/18/13 7:33:10,37.083
Trial1,5/18/13 7:33:15,37.584
Trial1,5/18/13 7:33:20,38.085
Trial1,5/18/13 7:33:25,38.586
Trial1,5/18/13 7:33:30,39.088
Trial1,5/18/13 7:33:35,39.088
Trial1,5/18/13 7:33:40,39.589
Trial1,5/18/13 7:33:45,40.09
Trial1,5/18/13 7:33:50,40.591
Trial1,5/18/13 7:33:55,40.591
Trial1,5/18/13 7:34:00,41.092
Trial1,5/18/13 7:34:05,41.092
Trial1,5/18/13 7:34:10,41.593
Trial1,5/18/13 7:34:15,41.593
Trial1,5/18/13 7:34:20,42.094
Trial1,5/18/13 7:34:25,42.094
Trial1,5/18/13 7:34:30,42.594
Trial1,5/18/13 7:34:35,42.594
Trial1,5/18/13 7:34:40,43.095
Trial1,5/18/13 7:34:45,43.095
Trial1,5/18/13 7:34:50,43.095
Trial1,5/18/13 7:34:55,43.596
Trial1,5/18/13 7:35:00,43.596
Trial1,5/18/13 7:35:05,43.596
Trial1,5/18/13 7:35:10,43.596
Trial1,5/18/13 7:35:15,44.097
Trial1,5/18/13 7:35:20,44.097
Trial1,5/18/13 7:35:25,44.097
Trial1,5/18/13 7:35:30,44.097
Trial1,5/18/13 7:35:35,44.097
Trial1,5/18/13 7:35:40,44.598
Trial1,5/18/13 7:35:45,44.598
Trial1,5/18/13 7:35:50,44.598
Trial1,5/18/13 7:35:55,44.598
Trial1,5/18/13 7:36:00,44.598
Trial1,5/18/13 7:36:05,44.598
Trial1,5/18/13 7:36:10,44.598
Trial1,5/18/13 7:36:15,44.598
Trial1,5/18/13 7:36:20,44.598
Trial1,5/18/13 7:36:25,45.098
Trial1,5/18/13 7:36:30,45.098
Trial1,5/18/13 7:36:35,45.098
Trial1,5/18/13 7:36:40,45.098
Trial1,5/18/13 7:36:45,45.098
Trial1,5/18/13 7:36:50,45.098
Trial1,5/18/13 7:36:55,45.098
Trial1,5/18/13 7:37:00,45.098
Trial1,5/18/13 7:37:05,45.098
Trial1,5/18/13 7:37:10,45.098
Trial1,5/18/13 7:37:15,45.098
Trial1,5/18/13 7:37:20,45.098
Trial1,5/18/13 7:37:25,45.098
Trial1,5/18/13 7:37:30,45.098
Trial1,5/18/13 7:37:35,45.098
Trial1,5/18/13 7:37:40,45.098
Trial1,5/18/13 7:37:45,45.098
Trial1,5/18/13 7:37:50,44.598
Trial1,5/18/13 7:37:55,44.598
Trial1,5/18/13 7:38:00,44.598
Trial1,5/18/13 7:38:05,44.598
Trial1,5/18/13 7:38:10,44.598
Trial1,5/18/13 7:38:15,44.598
Trial1,5/18/13 7:38:20,44.598
Trial1,5/18/13 7:38:25,44.598
Trial1,5/18/13 7:38:30,44.598
Trial1,5/18/13 7:38:35,44.598
Trial1,5/18/13 7:38:40,44.598
Trial1,5/18/13 7:38:45,44.598
Trial1,5/18/13 7:38:50,44.598
Trial1,5/18/13 7:38:55,44.598
Trial1,5/18/13 7:39:00,44.598
Trial1,5/18/13 7:39:05,44.598
Trial1,5/18/13 7:39:10,44.598
Trial1,5/18/13 7:39:15,44.097
Trial1,5/18/13 7:39:20,44.097
Trial1,5/18/13 7:39:25,44.097
Trial1,5/18/13 7:39:30,44.097
Trial1,5/18/13 7:39:35,44.097
Trial1,5/18/13 7:39:40,44.097
Trial1,5/18/13 7:39:45,44.097
Trial1,5/18/13 7:39:50,44.097
Trial1,5/18/13 7:39:55,44.097
Trial1,5/18/13 7:40:00,44.097
Trial1,5/18/13 7:40:05,44.097
Trial1,5/18/13 7:40:10,44.097
Trial1,5/18/13 7:40:15,44.097
Trial1,5/18/13 7:40:20,43.596
Trial1,5/18/13 7:40:25,43.596
Trial1,5/18/13 7:40:30,43.596
Trial1,5/18/13 7:40:35,43.596
Trial1,5/18/13 7:40:40,43.596
Trial1,5/18/13 7:40:45,43.596
Trial1,5/18/13 7:40:50,43.596
Trial1,5/18/13 7:40:55,43.596
Trial1,5/18/13 7:41:00,43.596
Trial1,5/18/13 7:41:05,43.596
Trial1,5/18/13 7:41:10,43.596
Trial1,5/18/13 7:41:15,43.095
Trial1,5/18/13 7:41:20,43.095
Trial1,5/18/13 7:41:25,43.095
Trial1,5/18/13 7:41:30,43.095
Trial1,5/18/13 7:41:35,43.095
Trial1,5/18/13 7:41:40,43.095
Trial1,5/18/13 7:41:45,43.095
Trial1,5/18/13 7:41:50,43.095
Trial1,5/18/13 7:41:55,43.095
Trial1,5/18/13 7:42:00,43.095
Trial1,5/18/13 7:42:05,42.594
Trial1,5/18/13 7:42:10,42.594
Trial1,5/18/13 7:42:15,42.594
Trial1,5/18/13 7:42:20,42.594
Trial1,5/18/13 7:42:25,42.594
Trial1,5/18/13 7:42:30,42.594
Trial1,5/18/13 7:42:35,42.594
Trial1,5/18/13 7:42:40,42.594
Trial1,5/18/13 7:42:45,42.594
Trial1,5/18/13 7:42:50,42.594
Trial1,5/18/13 7:42:55,42.094
Trial1,5/18/13 7:43:00,42.094
Trial1,5/18/13 7:43:05,42.094
Trial1,5/18/13 7:43:10,42.094
Trial1,5/18/13 7:43:15,42.094
Trial1,5/18/13 7:43:20,42.094
Trial1,5/18/13 7:43:25,42.094
Trial1,5/18/13 7:43:30,42.094
Trial1,5/18/13 7:43:35,42.094
Trial1,5/18/13 7:43:40,41.593
Trial1,5/18/13 7:43:45,41.593
Trial1,5/18/13 7:43:50,41.593
Trial1,5/18/13 7:43:55,41.593
Trial1,5/18/13 7:44:00,41.593
Trial1,5/18/13 7:44:05,41.593
Trial1,5/18/13 7:44:10,41.593
Trial1,5/18/13 7:44:15,41.593
Trial1,5/18/13 7:44:20,41.593
Trial1,5/18/13 7:44:25,41.092
Trial1,5/18/13 7:44:30,41.092
Trial1,5/18/13 7:44:35,41.092
Trial1,5/18/13 7:44:40,41.092
Trial1,5/18/13 7:44:45,41.092
Trial1,5/18/13 7:44:50,41.092
Trial1,5/18/13 7:44:55,41.092
Trial1,5/18/13 7:45:00,41.092
Trial1,5/18/13 7:45:05,40.591
Trial1,5/18/13 7:45:10,40.591
Trial1,5/18/13 7:45:15,40.591
Trial1,5/18/13 7:45:20,40.591
Trial1,5/18/13 7:45:25,40.591
Trial1,5/18/13 7:45:30,40.591
Trial1,5/18/13 7:45:35,40.591
Trial1,5/18/13 7:45:40,40.591
Trial1,5/18/13 7:45:45,40.09
Trial1,5/18/13 7:45:50,40.09
Trial1,5/18/13 7:45:55,40.09
Trial1,5/18/13 7:46:00,40.09
Trial1,5/18/13 7:46:05,40.09
Trial1,5/18/13 7:46:10,40.09
Trial1,5/18/13 7:46:15,40.09
Trial1,5/18/13 8:34:15,26.551
Trial2,5/18/13 8:34:20,26.551
Trial2,5/18/13 8:34:25,26.551
Trial2,5/18/13 8:34:30,26.551
Trial2,5/18/13 8:34:35,26.551
Trial2,5/18/13 8:34:40,26.551
Trial2,5/18/13 8:34:45,26.551
Trial2,5/18/13 8:34:50,27.053
Trial2,5/18/13 8:34:55,27.053
Trial2,5/18/13 8:35:00,27.555
Trial2,5/18/13 8:35:05,28.057
Trial2,5/18/13 8:35:10,28.558
Trial2,5/18/13 8:35:15,29.06
Trial2,5/18/13 8:35:20,29.562
Trial2,5/18/13 8:35:25,30.063
Trial2,5/18/13 8:35:30,30.565
Trial2,5/18/13 8:35:35,31.066
Trial2,5/18/13 8:35:40,32.069
Trial2,5/18/13 8:35:45,32.571
Trial2,5/18/13 8:35:50,33.072
Trial2,5/18/13 8:35:55,34.075
Trial2,5/18/13 8:36:00,34.577
Trial2,5/18/13 8:36:05,35.078
Trial2,5/18/13 8:36:10,36.081
Trial2,5/18/13 8:36:15,36.582
Trial2,5/18/13 8:36:20,37.083
Trial2,5/18/13 8:36:25,37.584
Trial2,5/18/13 8:36:30,38.586
Trial2,5/18/13 8:36:35,39.088
Trial2,5/18/13 8:36:40,39.589
Trial2,5/18/13 8:36:45,40.09
Trial2,5/18/13 8:36:50,40.591
Trial2,5/18/13 8:36:55,41.092
Trial2,5/18/13 8:37:00,41.593
Trial2,5/18/13 8:37:05,42.094
Trial2,5/18/13 8:37:10,42.594
Trial2,5/18/13 8:37:15,42.594
Trial2,5/18/13 8:37:20,43.095
Trial2,5/18/13 8:37:25,43.596
Trial2,5/18/13 8:37:30,44.097
Trial2,5/18/13 8:37:35,44.598
Trial2,5/18/13 8:37:40,44.598
Trial2,5/18/13 8:37:45,45.098
Trial2,5/18/13 8:37:50,45.098
Trial2,5/18/13 8:37:55,45.599
Trial2,5/18/13 8:38:00,46.1
Trial2,5/18/13 8:38:05,46.1
Trial2,5/18/13 8:38:10,46.601
Trial2,5/18/13 8:38:15,46.601
Trial2,5/18/13 8:38:20,46.601
Trial2,5/18/13 8:38:25,47.101
Trial2,5/18/13 8:38:30,47.101
Trial2,5/18/13 8:38:35,47.602
Trial2,5/18/13 8:38:40,47.602
Trial2,5/18/13 8:38:45,47.602
Trial2,5/18/13 8:38:50,48.102
Trial2,5/18/13 8:38:55,48.102
Trial2,5/18/13 8:39:00,48.102
Trial2,5/18/13 8:39:05,48.102
Trial2,5/18/13 8:39:10,48.603
Trial2,5/18/13 8:39:15,48.603
Trial2,5/18/13 8:39:20,48.603
Trial2,5/18/13 8:39:25,48.603
Trial2,5/18/13 8:39:30,48.603
Trial2,5/18/13 8:39:35,48.603
Trial2,5/18/13 8:39:40,48.603
Trial2,5/18/13 8:39:45,49.103
Trial2,5/18/13 8:39:50,49.103
Trial2,5/18/13 8:39:55,49.103
Trial2,5/18/13 8:40:00,49.103
Trial2,5/18/13 8:40:05,49.103
Trial2,5/18/13 8:40:10,49.103
Trial2,5/18/13 8:40:15,49.103
