FORMATTED DATE-TIME,DT,MG,TR,WS,CW,HW,TP,WC,RH,HI,DP,WB,BP,AL,DA
2014-10-01 08:31:10,465467470,354,336,0.8,0.1,0.8,23.0,23.0,36.3,21.7,7.3,13.8,969.90,365,776
2014-10-01 08:31:20,465467480,353,336,0.6,0.1,0.6,23.0,23.0,36.7,21.8,7.4,13.9,969.90,365,777
2014-10-01 08:31:30,465467490,354,337,0.7,0.1,0.7,23.1,23.1,37.0,21.9,7.6,14.0,969.80,366,780
2014-10-01 08:31:40,465467500,355,338,0.6,0.1,0.6,23.2,23.2,37.2,22.0,7.8,14.2,969.80,366,785
2014-10-01 08:31:50,465467510,349,331,0.0,0.0,0.0,24.0,24.0,37.4,22.7,8.6,14.8,969.80,366,816
2014-10-01 08:32:00,465467520,357,340,0.5,0.0,0.5,24.6,24.6,37.1,23.2,9.0,15.2,969.80,365,836
2014-10-01 08:32:10,465467530,358,340,0.5,0.0,0.5,24.6,24.6,35.5,23.1,8.4,14.9,969.70,367,838
2014-10-01 08:32:20,465467540,18,1,1.0,0.3,0.9,24.6,24.6,34.6,23.0,8.0,14.8,969.80,366,835
2014-10-01 08:32:30,465467550,62,45,1.0,0.9,0.5,24.0,24.0,34.6,22.5,7.4,14.3,969.60,368,813
2014-10-01 08:32:40,465467560,63,46,0.8,0.7,0.4,24.2,24.2,35.4,22.7,7.9,14.6,969.70,367,819
2014-10-01 08:32:50,465467570,63,46,0.5,0.5,0.2,25.4,25.4,36.4,23.9,9.5,15.7,969.70,366,867
2014-10-01 08:33:00,465467580,62,45,0.8,0.7,0.4,25.7,25.7,36.6,24.3,9.8,15.9,969.70,367,880
2014-10-01 08:33:10,465467590,141,123,2.1,1.3,-1.6,24.3,24.3,35.6,22.8,8.2,14.8,969.70,367,826
2014-10-01 08:33:20,465467600,140,123,0.8,0.5,-0.6,23.8,23.8,34.7,22.3,7.3,14.1,969.50,368,807
2014-10-01 08:33:30,465467610,141,124,2.5,1.6,-2.0,23.0,23.0,34.6,21.7,6.5,13.5,969.70,367,776
2014-10-01 08:33:40,465467620,140,123,0.8,0.5,-0.6,23.3,23.3,35.4,22.0,7.2,14.0,969.70,367,786
2014-10-01 08:33:50,465467630,141,123,0.8,0.5,-0.6,23.0,23.0,36.2,21.7,7.2,13.8,969.70,367,777
2014-10-01 08:34:00,465467640,140,123,0.9,0.6,-0.7,23.1,23.1,36.7,21.9,7.5,14.0,969.60,367,782
2014-10-01 08:34:10,465467650,140,123,1.3,0.8,-1.0,23.3,23.3,36.5,22.0,7.6,14.1,969.60,367,789
2014-10-01 08:34:20,465467660,141,123,1.8,1.1,-1.4,22.8,22.8,35.3,21.5,6.7,13.5,969.60,367,770
2014-10-01 08:34:30,465467670,140,122,1.0,0.6,-0.7,22.9,22.9,35.1,21.6,6.7,13.6,969.60,368,774
2014-10-01 08:34:40,465467680,142,124,1.4,0.9,-1.1,23.2,23.2,35.4,21.9,7.1,13.9,969.60,367,783
2014-10-01 08:34:50,465467690,141,123,2.0,1.3,-1.6,23.4,23.4,35.5,22.1,7.3,14.0,969.60,368,794
2014-10-01 08:35:00,465467700,152,135,1.7,0.8,-1.5,23.0,23.0,34.2,21.6,6.4,13.5,969.60,368,776
2014-10-01 08:35:10,465467710,201,183,2.4,0.9,-2.2,23.1,23.1,33.6,21.7,6.2,13.4,969.70,366,777
2014-10-01 08:35:20,465467720,154,137,2.1,0.9,-1.9,22.4,22.4,33.2,21.1,5.5,12.9,969.60,367,754
2014-10-01 08:35:30,465467730,154,136,0.9,0.4,-0.8,22.7,22.7,33.4,21.4,5.8,13.1,969.70,367,763
2014-10-01 08:35:40,465467740,155,137,0.0,0.0,0.0,23.5,23.5,33.9,22.0,6.7,13.8,969.60,368,796
2014-10-01 08:35:50,465467750,153,136,0.7,0.3,-0.6,24.1,24.1,34.0,22.5,7.3,14.3,969.70,367,816
2014-10-01 08:36:00,465467760,159,141,0.3,0.1,-0.3,24.9,24.9,34.0,23.3,8.0,14.9,969.70,367,846
2014-10-01 08:36:10,465467770,159,141,0.0,0.0,0.0,25.3,25.3,33.6,23.7,8.1,15.0,969.60,367,860
2014-10-01 08:36:20,465467780,154,136,0.9,0.4,-0.8,25.0,25.0,32.6,23.3,7.5,14.7,969.70,367,849
2014-10-01 08:36:30,465467790,151,133,0.4,0.2,-0.4,25.4,25.4,31.5,23.6,7.3,14.8,969.60,368,861
2014-10-01 08:36:40,465467800,154,136,2.4,1.1,-2.2,24.3,24.3,30.6,22.5,5.9,13.8,969.50,368,820
2014-10-01 08:36:50,465467810,153,135,1.7,0.8,-1.5,23.4,23.4,30.3,21.8,5.0,13.1,969.60,368,787
2014-10-01 08:37:00,465467820,153,136,0.6,0.3,-0.6,23.9,23.9,31.3,22.2,5.9,13.6,969.50,369,806
2014-10-01 08:37:10,465467830,153,136,0.6,0.3,-0.5,24.0,24.0,31.9,22.4,6.3,13.9,969.50,369,813
2014-10-01 08:37:20,465467840,153,136,0.4,0.2,-0.3,25.0,25.0,32.1,23.3,7.2,14.6,969.60,368,847
2014-10-01 08:37:30,465467850,153,136,0.8,0.4,-0.7,25.3,25.3,31.6,23.5,7.2,14.7,969.60,368,858
2014-10-01 08:37:40,465467860,153,136,1.3,0.6,-1.1,24.9,24.9,31.3,23.1,6.7,14.3,969.60,367,840
2014-10-01 08:37:50,465467870,153,136,1.9,0.9,-1.7,23.5,23.5,31.2,21.9,5.5,13.3,969.60,367,791
2014-10-01 08:38:00,465467880,154,136,1.7,0.8,-1.6,22.7,22.7,31.9,21.3,5.1,12.9,969.60,367,763
2014-10-01 08:38:10,465467890,152,135,1.5,0.7,-1.3,22.1,22.1,32.8,20.8,5.0,12.6,969.60,368,742
2014-10-01 08:38:20,465467900,153,135,0.7,0.3,-0.7,22.4,22.4,34.1,21.1,5.8,13.0,969.60,368,754
2014-10-01 08:38:30,465467910,153,136,0.5,0.2,-0.4,23.6,23.6,35.2,22.2,7.3,14.1,969.60,367,797
2014-10-01 08:38:40,465467920,153,136,1.3,0.6,-1.2,23.1,23.1,34.8,21.8,6.7,13.6,969.70,367,780
2014-10-01 08:38:50,465467930,153,136,2.8,1.3,-2.5,22.4,22.4,34.5,21.2,6.0,13.1,969.60,368,754
2014-10-01 08:39:00,465467940,155,137,2.8,1.2,-2.5,22.2,22.2,35.0,21.0,6.0,13.0,969.50,369,750
2014-10-01 08:39:10,465467950,162,144,3.5,1.1,-3.3,22.1,22.1,35.5,21.0,6.2,13.1,969.60,367,745
2014-10-01 08:39:20,465467960,152,134,2.6,1.2,-2.3,22.4,22.4,35.9,21.2,6.5,13.3,969.60,368,756
2014-10-01 08:39:30,465467970,173,156,2.6,0.3,-2.6,23.3,23.3,36.2,22.0,7.5,14.1,969.60,367,788
2014-10-01 08:39:40,465467980,182,164,2.5,0.1,-2.5,23.0,23.0,35.3,21.7,6.9,13.7,969.70,366,777
2014-10-01 08:39:50,465467990,180,163,0.9,0.0,-0.9,23.0,23.0,34.2,21.6,6.4,13.5,969.70,366,775
2014-10-01 08:40:00,465468000,184,166,0.5,0.0,-0.5,23.7,23.7,33.4,22.2,6.6,13.9,969.70,367,799
2014-10-01 08:40:10,465468010,180,163,1.0,0.0,-1.0,23.5,23.5,32.9,22.0,6.2,13.6,969.70,366,791
2014-10-01 08:40:20,465468020,181,164,1.0,0.0,-1.0,23.0,23.0,33.1,21.6,5.9,13.3,969.70,367,773
2014-10-01 08:40:30,465468030,181,164,0.6,0.0,-0.6,23.0,23.0,33.7,21.6,6.2,13.4,969.70,367,776
2014-10-01 08:40:40,465468040,185,168,0.0,0.0,0.0,23.8,23.8,34.0,22.3,7.1,14.1,969.70,367,806
2014-10-01 08:40:50,465468050,181,163,1.0,0.0,-1.0,23.5,23.5,33.3,22.0,6.5,13.7,969.70,366,792
2014-10-01 08:41:00,465468060,181,164,1.2,0.0,-1.2,23.2,23.2,33.1,21.7,6.1,13.4,969.70,367,780
2014-10-01 08:41:10,465468070,180,163,1.0,0.0,-1.0,23.0,23.0,33.4,21.6,6.1,13.3,969.80,366,774
2014-10-01 08:41:20,465468080,181,163,1.3,0.0,-1.3,23.9,23.9,33.9,22.4,7.0,14.1,969.70,366,806
2014-10-01 08:41:30,465468090,181,163,1.6,0.0,-1.6,23.8,23.8,33.4,22.3,6.7,13.9,969.70,366,802
2014-10-01 08:41:40,465468100,192,174,2.1,0.4,-2.1,23.3,23.3,32.5,21.8,5.9,13.4,969.70,366,783
2014-10-01 08:41:50,465468110,191,174,1.5,0.3,-1.4,23.9,23.9,32.7,22.3,6.5,13.9,969.70,366,806
2014-10-01 08:42:00,465468120,189,172,1.6,0.3,-1.6,24.2,24.2,32.6,22.5,6.7,14.1,969.70,366,818
2014-10-01 08:42:10,465468130,206,188,2.6,1.1,-2.3,24.1,24.1,32.2,22.5,6.4,13.9,969.70,366,811
2014-10-01 08:42:20,465468140,213,195,2.4,1.3,-2.0,22.5,22.5,31.3,21.1,4.7,12.6,969.80,366,753
2014-10-01 08:42:30,465468150,213,195,1.7,0.9,-1.4,22.8,22.8,31.5,21.3,5.0,12.8,969.80,366,764
2014-10-01 08:42:40,465468160,214,196,1.5,0.8,-1.2,23.7,23.7,32.2,22.1,6.1,13.6,969.70,367,798
2014-10-01 08:42:50,465468170,209,192,0.6,0.3,-0.5,23.2,23.2,31.6,21.6,5.5,13.2,969.70,366,780
2014-10-01 08:43:00,465468180,206,189,0.0,0.0,0.0,24.1,24.1,32.0,22.4,6.4,13.9,969.70,366,812
2014-10-01 08:43:10,465468190,212,195,0.5,0.3,-0.5,24.9,24.9,32.0,23.2,7.1,14.5,969.70,367,843
2014-10-01 08:43:20,465468200,211,194,0.8,0.4,-0.7,24.4,24.4,31.0,22.6,6.2,13.9,969.80,366,822
2014-10-01 08:43:30,465468210,212,195,0.9,0.5,-0.8,24.0,24.0,30.3,22.3,5.5,13.5,969.70,366,806
2014-10-01 08:43:40,465468220,212,194,0.9,0.5,-0.7,24.2,24.2,30.1,22.4,5.6,13.6,969.70,366,813
2014-10-01 08:43:50,465468230,211,193,0.8,0.4,-0.7,23.7,23.7,29.5,21.9,4.9,13.2,969.70,366,795
2014-10-01 08:44:00,465468240,212,195,0.8,0.4,-0.7,24.1,24.1,29.5,22.3,5.2,13.4,969.70,366,809
2014-10-01 08:44:10,465468250,212,194,1.3,0.7,-1.1,24.4,24.4,29.7,22.5,5.6,13.7,969.70,366,820
2014-10-01 08:44:20,465468260,211,193,1.6,0.8,-1.4,24.4,24.4,29.6,22.5,5.5,13.6,969.80,366,820
2014-10-01 08:44:30,465468270,211,194,1.5,0.8,-1.2,24.4,24.4,29.6,22.5,5.5,13.6,969.70,366,819
2014-10-01 08:44:40,465468280,213,196,0.6,0.3,-0.5,24.0,24.0,29.6,22.2,5.2,13.4,969.70,366,806
2014-10-01 08:44:50,465468290,212,194,0.7,0.3,-0.6,23.8,23.8,29.4,22.0,4.9,13.2,969.70,366,798
2014-10-01 08:45:00,465468300,211,193,1.6,0.8,-1.3,23.8,23.8,29.3,22.0,4.9,13.2,969.70,366,798
2014-10-01 08:45:10,465468310,211,194,1.8,0.9,-1.6,24.1,24.1,29.6,22.3,5.3,13.5,969.60,368,812
2014-10-01 08:45:20,465468320,212,194,1.0,0.6,-0.9,24.1,24.1,29.6,22.3,5.3,13.5,969.70,367,810
2014-10-01 08:45:30,465468330,211,193,1.4,0.7,-1.2,24.5,24.5,29.6,22.6,5.6,13.7,969.70,366,825
2014-10-01 08:45:40,465468340,208,190,0.3,0.2,-0.3,25.4,25.4,29.8,23.5,6.5,14.5,969.70,367,860
2014-10-01 08:45:50,465468350,219,202,0.0,0.0,0.0,26.5,26.5,29.6,24.6,7.4,15.2,969.70,367,900
2014-10-01 08:46:00,465468360,212,195,0.7,0.4,-0.6,26.5,26.5,28.5,24.6,6.8,15.0,969.70,367,899
2014-10-01 08:46:10,465468370,217,200,0.4,0.2,-0.3,25.8,25.8,26.8,23.8,5.3,14.1,969.70,366,869
2014-10-01 08:46:20,465468380,217,199,0.0,0.0,0.0,26.7,26.7,26.9,24.7,6.1,14.8,969.60,367,901
2014-10-01 08:46:30,465468390,210,193,0.9,0.5,-0.8,26.8,26.8,26.1,24.7,5.8,14.7,969.70,367,905
2014-10-01 08:46:40,465468400,210,192,0.8,0.4,-0.7,26.4,26.4,24.9,24.3,4.8,14.2,969.60,367,890
2014-10-01 08:46:50,465468410,209,192,0.7,0.4,-0.6,26.4,26.4,24.8,24.3,4.7,14.1,969.60,368,888
2014-10-01 08:47:00,465468420,154,137,3.0,1.3,-2.7,25.2,25.2,24.5,23.0,3.5,13.3,969.70,367,845
2014-10-01 08:47:10,465468430,164,147,2.6,0.7,-2.5,24.3,24.3,25.0,22.2,3.0,12.7,969.70,367,813
2014-10-01 08:47:20,465468440,161,143,2.5,0.8,-2.4,23.9,23.9,25.8,21.9,3.1,12.6,969.60,368,800
2014-10-01 08:47:30,465468450,178,161,2.6,0.1,-2.6,23.4,23.4,26.3,21.6,3.0,12.4,969.60,368,783
2014-10-01 08:47:40,465468460,178,160,2.0,0.1,-2.0,23.2,23.2,26.6,21.4,2.9,12.3,969.60,368,774
2014-10-01 08:47:50,465468470,163,145,2.8,0.8,-2.7,23.6,23.6,27.3,21.8,3.7,12.7,969.50,368,790
2014-10-01 08:48:00,465468480,162,145,1.4,0.4,-1.4,23.4,23.4,28.0,21.6,3.8,12.6,969.50,368,783
2014-10-01 08:48:10,465468490,163,146,0.6,0.2,-0.6,23.7,23.7,28.5,21.9,4.4,13.0,969.40,369,796
2014-10-01 08:48:20,465468500,162,145,1.4,0.4,-1.3,24.0,24.0,28.9,22.2,4.8,13.2,969.40,369,807
2014-10-01 08:48:30,465468510,192,174,2.1,0.4,-2.1,23.7,23.7,28.8,21.9,4.5,13.0,969.60,368,796
2014-10-01 08:48:40,465468520,191,174,1.8,0.4,-1.8,24.2,24.2,29.1,22.3,5.2,13.4,969.50,369,816
2014-10-01 08:48:50,465468530,210,192,1.6,0.8,-1.4,24.4,24.4,28.8,22.5,5.1,13.5,969.70,367,819
2014-10-01 08:49:00,465468540,210,193,1.6,0.8,-1.4,25.0,25.0,28.7,23.1,5.6,13.9,969.60,367,842
2014-10-01 08:49:10,465468550,210,193,0.7,0.3,-0.6,25.3,25.3,28.2,23.4,5.6,14.0,969.60,367,853
2014-10-01 08:49:20,465468560,210,193,0.0,0.0,0.0,25.2,25.2,27.6,23.2,5.2,13.8,969.60,367,849
2014-10-01 08:49:30,465468570,209,191,0.8,0.4,-0.7,25.9,25.9,27.0,23.9,5.5,14.2,969.70,367,872
2014-10-01 08:49:40,465468580,210,192,1.2,0.6,-1.1,25.6,25.6,26.1,23.5,4.7,13.8,969.60,367,860
2014-10-01 08:49:50,465468590,208,191,0.9,0.4,-0.8,24.9,24.9,24.8,22.8,3.4,13.1,969.60,368,834
2014-10-01 08:50:00,465468600,208,190,0.6,0.3,-0.5,24.9,24.9,24.9,22.8,3.5,13.1,969.70,367,834
2014-10-01 08:50:10,465468610,208,190,1.7,0.8,-1.5,25.1,25.1,24.9,23.0,3.6,13.2,969.60,367,841
2014-10-01 08:50:20,465468620,158,141,3.5,1.3,-3.3,24.2,24.2,23.8,22.0,2.2,12.4,969.50,369,809
2014-10-01 08:50:30,465468630,159,142,3.5,1.3,-3.3,24.3,24.3,24.0,22.1,2.4,12.5,969.50,369,812
2014-10-01 08:50:40,465468640,159,142,2.2,0.8,-2.1,24.5,24.5,24.4,22.4,2.9,12.7,969.50,369,819
2014-10-01 08:50:50,465468650,164,146,2.5,0.7,-2.4,24.3,24.3,24.6,22.2,2.8,12.7,969.50,369,812
2014-10-01 08:51:00,465468660,164,147,2.4,0.6,-2.3,24.4,24.4,24.4,22.3,2.8,12.7,969.50,369,816
2014-10-01 08:51:10,465468670,163,146,2.4,0.7,-2.3,24.8,24.8,24.5,22.6,3.2,13.0,969.50,369,831
2014-10-01 08:51:20,465468680,164,146,1.4,0.4,-1.3,23.5,23.5,24.3,21.5,2.0,12.1,969.50,369,783
2014-10-01 08:51:30,465468690,165,148,0.7,0.2,-0.7,23.3,23.3,24.6,21.4,2.0,12.0,969.50,368,777
2014-10-01 08:51:40,465468700,164,147,1.4,0.4,-1.3,23.8,23.8,25.1,21.8,2.6,12.4,969.50,369,795
2014-10-01 08:51:50,465468710,163,146,1.5,0.4,-1.4,23.9,23.9,25.5,21.9,3.0,12.6,969.50,369,800
2014-10-01 08:52:00,465468720,163,145,0.7,0.2,-0.6,23.5,23.5,25.5,21.6,2.6,12.3,969.50,369,786
2014-10-01 08:52:10,465468730,162,145,0.5,0.1,-0.5,23.7,23.7,25.9,21.7,3.0,12.5,969.50,368,793
2014-10-01 08:52:20,465468740,164,146,1.3,0.4,-1.2,24.3,24.3,26.1,22.2,3.6,12.9,969.50,368,816
2014-10-01 08:52:30,465468750,189,172,1.1,0.2,-1.0,25.3,25.3,26.3,23.3,4.6,13.7,969.40,369,852
2014-10-01 08:52:40,465468760,188,170,1.8,0.2,-1.7,25.6,25.6,26.1,23.5,4.7,13.8,969.60,367,860
2014-10-01 08:52:50,465468770,173,155,2.2,0.3,-2.2,25.0,25.0,25.4,22.9,3.8,13.2,969.50,368,837
2014-10-01 08:53:00,465468780,173,156,2.2,0.3,-2.2,24.1,24.1,25.0,22.1,2.9,12.6,969.50,368,807
2014-10-01 08:53:10,465468790,173,155,2.1,0.3,-2.1,23.3,23.3,25.1,21.4,2.3,12.1,969.60,368,778
2014-10-01 08:53:20,465468800,173,156,1.5,0.2,-1.5,23.7,23.7,25.8,21.7,3.0,12.5,969.60,368,793
2014-10-01 08:53:30,465468810,172,155,1.6,0.2,-1.5,24.0,24.0,26.2,22.0,3.5,12.8,969.60,368,804
2014-10-01 08:53:40,465468820,188,170,1.9,0.3,-1.9,23.6,23.6,26.5,21.7,3.3,12.5,969.60,368,791
2014-10-01 08:53:50,465468830,188,171,1.4,0.2,-1.3,24.2,24.2,26.8,22.2,3.9,13.0,969.60,368,812
2014-10-01 08:54:00,465468840,188,170,1.3,0.2,-1.3,24.6,24.6,26.9,22.6,4.4,13.3,969.50,368,827
2014-10-01 08:54:10,465468850,187,169,2.0,0.2,-2.0,24.4,24.4,27.0,22.4,4.2,13.2,969.70,367,819
2014-10-01 08:54:20,465468860,158,140,2.5,1.0,-2.4,24.3,24.3,27.0,22.3,4.1,13.1,969.50,368,814
2014-10-01 08:54:30,465468870,159,142,3.7,1.3,-3.4,23.7,23.7,27.2,21.8,3.7,12.7,969.50,369,796
2014-10-01 08:54:40,465468880,155,138,3.6,1.5,-3.3,23.2,23.2,27.5,21.4,3.4,12.4,969.50,368,774
2014-10-01 08:54:50,465468890,154,136,2.7,1.2,-2.5,24.4,24.4,28.3,22.5,4.9,13.4,969.60,368,820
2014-10-01 08:55:00,465468900,148,131,3.0,1.6,-2.6,23.7,23.7,28.1,21.8,4.2,12.9,969.50,369,795
2014-10-01 08:55:10,465468910,148,130,2.0,1.1,-1.7,23.5,23.5,28.3,21.7,4.1,12.8,969.40,369,789
2014-10-01 08:55:20,465468920,149,132,1.0,0.5,-0.8,23.9,23.9,28.8,22.1,4.7,13.1,969.40,369,806
2014-10-01 08:55:30,465468930,148,130,1.2,0.6,-1.0,24.2,24.2,28.8,22.3,4.9,13.4,969.40,370,816
2014-10-01 08:55:40,465468940,148,131,1.0,0.5,-0.9,24.2,24.2,28.6,22.3,4.9,13.4,969.50,369,817
2014-10-01 08:55:50,465468950,148,131,0.6,0.3,-0.5,24.6,24.6,28.5,22.7,5.2,13.6,969.40,369,830
2014-10-01 08:56:00,465468960,165,147,1.5,0.4,-1.5,24.7,24.7,28.4,22.8,5.2,13.6,969.60,368,832
2014-10-01 08:56:10,465468970,214,197,3.4,1.9,-2.8,24.4,24.4,28.3,22.5,4.9,13.4,969.60,367,820
2014-10-01 08:56:20,465468980,180,162,3.4,0.0,-3.4,25.0,25.0,28.0,23.0,5.3,13.8,969.60,368,844
2014-10-01 08:56:30,465468990,178,161,1.8,0.1,-1.8,25.9,25.9,28.0,23.9,6.0,14.5,969.50,368,874
2014-10-01 08:56:40,465469000,178,160,1.6,0.1,-1.6,24.4,24.4,26.9,22.4,4.2,13.2,969.60,368,820
2014-10-01 08:56:50,465469010,178,161,1.5,0.0,-1.5,24.1,24.1,26.5,22.1,3.7,12.9,969.60,368,807
2014-10-01 08:57:00,465469020,177,159,1.2,0.1,-1.2,25.1,25.1,27.1,23.1,4.8,13.7,969.60,368,843
2014-10-01 08:57:10,465469030,183,165,2.6,0.1,-2.6,25.2,25.2,27.0,23.2,4.9,13.8,969.50,368,849
2014-10-01 08:57:20,465469040,205,188,3.0,1.3,-2.7,25.3,25.3,26.5,23.3,4.7,13.7,969.70,366,847
2014-10-01 08:57:30,465469050,212,194,2.3,1.2,-2.0,24.5,24.5,25.3,22.4,3.4,12.9,969.60,367,821
2014-10-01 08:57:40,465469060,212,195,3.3,1.8,-2.8,24.0,24.0,25.3,22.0,2.9,12.6,969.70,367,800
2014-10-01 08:57:50,465469070,207,189,2.7,1.2,-2.4,23.8,23.8,25.8,21.8,3.1,12.5,969.70,366,795
2014-10-01 08:58:00,465469080,207,190,2.4,1.1,-2.1,24.7,24.7,26.5,22.7,4.2,13.3,969.70,366,829
2014-10-01 08:58:10,465469090,217,199,2.7,1.6,-2.2,25.1,25.1,26.8,23.1,4.7,13.6,969.70,367,842
2014-10-01 08:58:20,465469100,233,215,3.1,2.4,-1.9,24.3,24.3,26.5,22.3,3.8,13.0,969.70,367,813
2014-10-01 08:58:30,465469110,229,211,2.1,1.6,-1.4,23.8,23.8,26.3,21.9,3.3,12.6,969.70,366,792
2014-10-01 08:58:40,465469120,217,200,1.7,1.0,-1.3,24.3,24.3,26.7,22.3,3.9,13.0,969.70,367,813
2014-10-01 08:58:50,465469130,218,200,1.5,0.9,-1.2,24.9,24.9,26.8,22.9,4.5,13.5,969.70,367,836
2014-10-01 08:59:00,465469140,213,196,3.6,2.0,-3.0,24.7,24.7,26.9,22.7,4.4,13.4,969.70,367,829
2014-10-01 08:59:10,465469150,205,188,3.7,1.6,-3.3,23.8,23.8,26.8,21.9,3.6,12.7,969.70,367,797
2014-10-01 08:59:20,465469160,205,188,2.5,1.1,-2.3,22.9,22.9,27.1,21.2,2.9,12.1,969.60,368,764
2014-10-01 08:59:30,465469170,205,187,2.2,0.9,-2.0,23.1,23.1,28.1,21.4,3.7,12.5,969.60,368,774
2014-10-01 08:59:40,465469180,206,188,1.9,0.8,-1.7,23.2,23.2,28.6,21.5,4.0,12.6,969.60,367,777
2014-10-01 08:59:50,465469190,206,188,1.5,0.7,-1.4,23.4,23.4,28.9,21.7,4.3,12.8,969.70,367,783
2014-10-01 09:00:00,465469200,205,187,0.8,0.3,-0.7,23.5,23.5,29.2,21.8,4.6,13.0,969.60,368,790
2014-10-01 09:00:10,465469210,209,191,1.7,0.8,-1.5,24.2,24.2,29.3,22.3,5.2,13.4,969.70,367,812
2014-10-01 09:00:20,465469220,212,194,2.1,1.1,-1.8,23.9,23.9,28.0,22.0,4.3,13.0,969.60,367,801
2014-10-01 09:00:30,465469230,211,193,2.4,1.2,-2.1,23.8,23.8,27.3,21.9,3.8,12.8,969.70,367,795
2014-10-01 09:00:40,465469240,269,251,1.8,1.8,0.0,24.3,24.3,27.2,22.3,4.2,13.2,969.60,367,814
2014-10-01 09:00:50,465469250,278,261,2.0,2.0,0.3,24.9,24.9,27.4,22.9,4.8,13.6,969.70,367,835
2014-10-01 09:01:00,465469260,273,256,2.0,2.0,0.1,24.2,24.2,26.8,22.2,3.9,13.0,969.70,367,810
2014-10-01 09:01:10,465469270,274,257,1.6,1.6,0.1,24.6,24.6,26.8,22.6,4.3,13.3,969.60,367,826
2014-10-01 09:01:20,465469280,273,256,1.4,1.4,0.1,24.5,24.5,26.7,22.5,4.1,13.2,969.60,367,822
2014-10-01 09:01:30,465469290,223,205,3.3,2.2,-2.4,24.5,24.5,25.3,22.4,3.3,12.9,969.70,367,819
2014-10-01 09:01:40,465469300,221,204,1.5,1.0,-1.1,24.5,24.5,23.4,22.3,2.3,12.6,969.50,368,819
2014-10-01 09:01:50,465469310,238,220,2.3,2.0,-1.3,24.5,24.5,23.2,22.3,2.1,12.5,969.60,367,816
2014-10-01 09:02:00,465469320,232,214,2.2,1.8,-1.4,24.8,24.8,23.3,22.6,2.4,12.7,969.50,369,829
2014-10-01 09:02:10,465469330,267,249,2.7,2.7,-0.2,24.3,24.3,22.1,22.0,1.3,12.2,969.60,367,808
2014-10-01 09:02:20,465469340,229,212,3.2,2.4,-2.1,24.1,24.1,21.0,21.8,0.5,11.9,969.70,367,800
2014-10-01 09:02:30,465469350,229,211,3.4,2.5,-2.2,24.7,24.7,20.7,22.4,0.8,12.2,969.70,367,823
