1-Wire/iButton Part Number: DS1922T
1-Wire/iButton Registration Number: F000000021048041
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 5 second(s)
Mission Start Time:  Thu Oct 02 07:18:28 WAST 2014
Mission Sample Count:  5394
Roll Over Enabled?  false(no rollover occurred)
First Sample Timestamp:  Thu Oct 02 07:18:28 WAST 2014
Total Mission Samples:  5394
Total Device Samples:  70544
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
10/2/14 7:29:53 AM,C,20.018
10/2/14 7:29:58 AM,C,20.018
10/2/14 7:30:03 AM,C,20.018
10/2/14 7:30:08 AM,C,20.018
10/2/14 7:30:13 AM,C,20.521
10/2/14 7:30:18 AM,C,20.521
10/2/14 7:30:23 AM,C,20.521
10/2/14 7:30:28 AM,C,20.521
10/2/14 7:30:33 AM,C,21.025
10/2/14 7:30:38 AM,C,21.025
10/2/14 7:30:43 AM,C,21.025
10/2/14 7:30:48 AM,C,21.025
10/2/14 7:30:53 AM,C,21.529
10/2/14 7:30:58 AM,C,21.529
10/2/14 7:31:03 AM,C,21.529
10/2/14 7:31:08 AM,C,22.032
10/2/14 7:31:13 AM,C,22.032
10/2/14 7:31:18 AM,C,22.032
10/2/14 7:31:23 AM,C,22.536
10/2/14 7:31:28 AM,C,22.536
10/2/14 7:31:33 AM,C,22.536
10/2/14 7:31:38 AM,C,22.536
10/2/14 7:31:43 AM,C,22.536
10/2/14 7:31:48 AM,C,23.04
10/2/14 7:31:53 AM,C,23.04
10/2/14 7:31:58 AM,C,23.04
10/2/14 7:32:03 AM,C,23.04
10/2/14 7:32:08 AM,C,23.04
10/2/14 7:32:13 AM,C,23.04
10/2/14 7:32:18 AM,C,23.04
10/2/14 7:32:23 AM,C,23.04
10/2/14 7:32:28 AM,C,23.04
10/2/14 7:32:33 AM,C,23.04
10/2/14 7:32:38 AM,C,23.04
10/2/14 7:32:43 AM,C,23.04
10/2/14 7:32:48 AM,C,23.04
10/2/14 7:32:53 AM,C,23.04
10/2/14 7:32:58 AM,C,23.04
10/2/14 7:33:03 AM,C,23.04
10/2/14 7:33:08 AM,C,23.04
10/2/14 7:33:13 AM,C,23.04
10/2/14 7:33:18 AM,C,23.04
10/2/14 7:33:23 AM,C,23.04
10/2/14 7:33:28 AM,C,23.04
10/2/14 7:33:33 AM,C,23.04
10/2/14 7:33:38 AM,C,23.04
10/2/14 7:33:43 AM,C,23.04
10/2/14 7:33:48 AM,C,23.04
10/2/14 7:33:53 AM,C,23.04
10/2/14 7:33:58 AM,C,23.04
10/2/14 7:34:03 AM,C,23.04
10/2/14 7:34:08 AM,C,23.04
10/2/14 7:34:13 AM,C,23.04
10/2/14 7:34:18 AM,C,23.04
10/2/14 7:34:23 AM,C,23.04
10/2/14 7:34:28 AM,C,23.04
10/2/14 7:34:33 AM,C,23.04
10/2/14 7:34:38 AM,C,23.04
10/2/14 7:34:43 AM,C,23.04
10/2/14 7:34:48 AM,C,23.543
10/2/14 7:34:53 AM,C,23.543
10/2/14 7:34:58 AM,C,23.543
10/2/14 7:35:03 AM,C,23.543
10/2/14 7:35:08 AM,C,23.543
10/2/14 7:35:13 AM,C,23.543
10/2/14 7:35:18 AM,C,23.543
10/2/14 7:35:23 AM,C,23.543
10/2/14 7:35:28 AM,C,23.543
10/2/14 7:35:33 AM,C,23.543
10/2/14 7:35:38 AM,C,23.543
10/2/14 7:35:43 AM,C,23.543
10/2/14 7:35:48 AM,C,23.543
10/2/14 7:35:53 AM,C,23.543
10/2/14 7:35:58 AM,C,23.543
10/2/14 7:36:03 AM,C,23.543
10/2/14 7:36:08 AM,C,23.543
10/2/14 7:36:13 AM,C,23.543
10/2/14 7:36:18 AM,C,23.543
10/2/14 7:36:23 AM,C,23.543
10/2/14 7:36:28 AM,C,23.543
10/2/14 7:36:33 AM,C,23.543
10/2/14 7:36:38 AM,C,23.543
10/2/14 7:36:43 AM,C,23.543
10/2/14 7:36:48 AM,C,23.543
10/2/14 7:36:53 AM,C,23.543
10/2/14 7:36:58 AM,C,23.543
10/2/14 7:37:03 AM,C,23.543
10/2/14 7:37:08 AM,C,23.543
10/2/14 7:37:13 AM,C,23.543
10/2/14 7:37:18 AM,C,23.04
10/2/14 7:37:23 AM,C,23.04
10/2/14 7:37:28 AM,C,23.04
10/2/14 7:37:33 AM,C,23.04
10/2/14 7:37:38 AM,C,23.04
10/2/14 7:37:43 AM,C,23.04
10/2/14 7:37:48 AM,C,23.04
10/2/14 7:37:53 AM,C,22.536
10/2/14 7:37:58 AM,C,22.536
10/2/14 7:38:03 AM,C,22.536
10/2/14 7:38:08 AM,C,22.536
10/2/14 7:38:13 AM,C,23.04
10/2/14 7:38:18 AM,C,23.04
10/2/14 7:38:23 AM,C,23.04
10/2/14 7:38:28 AM,C,23.04
10/2/14 7:38:33 AM,C,23.04
10/2/14 7:38:38 AM,C,23.04
10/2/14 7:38:43 AM,C,23.04
10/2/14 7:38:48 AM,C,23.04
10/2/14 7:38:53 AM,C,23.04
10/2/14 7:38:58 AM,C,23.04
10/2/14 7:39:03 AM,C,23.04
10/2/14 7:39:08 AM,C,23.04
10/2/14 7:39:13 AM,C,23.04
10/2/14 7:39:18 AM,C,23.04
10/2/14 7:39:23 AM,C,23.04
10/2/14 7:39:28 AM,C,23.04
10/2/14 7:39:33 AM,C,23.04
10/2/14 7:39:38 AM,C,23.543
10/2/14 7:39:43 AM,C,23.543
10/2/14 7:39:48 AM,C,23.543
10/2/14 7:39:53 AM,C,23.543
10/2/14 7:39:58 AM,C,23.543
10/2/14 7:40:03 AM,C,23.543
10/2/14 7:40:08 AM,C,23.543
10/2/14 7:40:13 AM,C,23.543
10/2/14 7:40:18 AM,C,23.543
10/2/14 7:40:23 AM,C,23.543
10/2/14 7:40:28 AM,C,23.543
10/2/14 7:40:33 AM,C,23.543
10/2/14 7:40:38 AM,C,23.543
10/2/14 7:40:43 AM,C,23.543
10/2/14 7:40:48 AM,C,23.543
10/2/14 7:40:53 AM,C,23.543
10/2/14 7:40:58 AM,C,23.543
10/2/14 7:41:03 AM,C,24.046
10/2/14 7:41:08 AM,C,24.046
10/2/14 7:41:13 AM,C,24.046
10/2/14 7:41:18 AM,C,24.046
10/2/14 7:41:23 AM,C,24.046
10/2/14 7:41:28 AM,C,24.046
10/2/14 7:41:33 AM,C,24.046
10/2/14 7:41:38 AM,C,24.046
10/2/14 7:41:43 AM,C,24.046
10/2/14 7:41:48 AM,C,24.046
10/2/14 7:41:53 AM,C,24.046
10/2/14 7:41:58 AM,C,24.046
10/2/14 7:42:03 AM,C,24.046
10/2/14 7:42:08 AM,C,24.046
10/2/14 7:42:13 AM,C,24.046
10/2/14 7:42:18 AM,C,24.046
10/2/14 7:42:23 AM,C,24.046
10/2/14 7:42:28 AM,C,24.046
10/2/14 7:42:33 AM,C,24.046
10/2/14 7:42:38 AM,C,24.046
10/2/14 7:42:43 AM,C,24.55
10/2/14 7:42:48 AM,C,24.55
10/2/14 7:42:53 AM,C,24.55
10/2/14 7:42:58 AM,C,24.55
10/2/14 7:43:03 AM,C,24.55
10/2/14 7:43:08 AM,C,24.55
10/2/14 7:43:13 AM,C,24.55
10/2/14 7:43:18 AM,C,24.55
10/2/14 7:43:23 AM,C,24.55
10/2/14 7:43:28 AM,C,24.55
10/2/14 7:43:33 AM,C,24.55
10/2/14 7:43:38 AM,C,24.55
10/2/14 7:43:43 AM,C,24.55
10/2/14 7:43:48 AM,C,24.55
10/2/14 7:43:53 AM,C,24.55
10/2/14 7:43:58 AM,C,24.55
10/2/14 7:44:03 AM,C,24.55
10/2/14 7:44:08 AM,C,24.55
10/2/14 7:44:13 AM,C,24.55
10/2/14 7:44:18 AM,C,24.55
10/2/14 7:44:23 AM,C,24.55
10/2/14 7:44:28 AM,C,24.55
10/2/14 7:44:33 AM,C,24.55
10/2/14 7:44:38 AM,C,24.55
10/2/14 7:44:43 AM,C,24.55
10/2/14 7:44:48 AM,C,25.053
10/2/14 7:44:53 AM,C,25.053
10/2/14 7:44:58 AM,C,25.053
10/2/14 7:45:03 AM,C,25.053
10/2/14 7:45:08 AM,C,25.053
10/2/14 7:45:13 AM,C,25.053
10/2/14 7:45:18 AM,C,25.053
10/2/14 7:45:23 AM,C,25.053
10/2/14 7:45:28 AM,C,25.053
10/2/14 7:45:33 AM,C,25.053
10/2/14 7:45:38 AM,C,25.053
10/2/14 7:45:43 AM,C,25.053
10/2/14 7:45:48 AM,C,25.053
10/2/14 7:45:53 AM,C,25.053
10/2/14 7:45:58 AM,C,25.053
10/2/14 7:46:03 AM,C,25.053
10/2/14 7:46:08 AM,C,25.053
10/2/14 7:46:13 AM,C,25.053
10/2/14 7:46:18 AM,C,25.053
10/2/14 7:46:23 AM,C,25.053
10/2/14 7:46:28 AM,C,25.053
10/2/14 7:46:33 AM,C,25.053
10/2/14 7:46:38 AM,C,25.053
10/2/14 7:46:43 AM,C,25.053
10/2/14 7:46:48 AM,C,25.053
10/2/14 7:46:53 AM,C,25.556
10/2/14 7:46:58 AM,C,25.556
10/2/14 7:47:03 AM,C,25.556
10/2/14 7:47:08 AM,C,25.556
10/2/14 7:47:13 AM,C,25.556
10/2/14 7:47:18 AM,C,25.556
10/2/14 7:47:23 AM,C,25.556
10/2/14 7:47:28 AM,C,25.556
10/2/14 7:47:33 AM,C,25.556
10/2/14 7:47:38 AM,C,25.556
10/2/14 7:47:43 AM,C,25.556
10/2/14 7:47:48 AM,C,25.556
10/2/14 7:47:53 AM,C,25.556
10/2/14 7:47:58 AM,C,26.06
10/2/14 7:48:03 AM,C,26.06
10/2/14 7:48:08 AM,C,26.563
10/2/14 7:48:13 AM,C,27.066
10/2/14 7:48:18 AM,C,27.569
10/2/14 7:48:23 AM,C,28.072
10/2/14 7:48:28 AM,C,28.575
10/2/14 7:48:33 AM,C,29.078
10/2/14 7:48:38 AM,C,29.581
10/2/14 7:48:43 AM,C,30.084
10/2/14 7:48:48 AM,C,31.089
10/2/14 7:48:53 AM,C,31.592
10/2/14 7:48:58 AM,C,32.095
10/2/14 7:49:03 AM,C,32.597
10/2/14 7:49:08 AM,C,33.602
10/2/14 7:49:13 AM,C,34.105
10/2/14 7:49:18 AM,C,34.607
10/2/14 7:49:23 AM,C,35.109
10/2/14 7:49:28 AM,C,35.611
10/2/14 7:49:33 AM,C,36.114
10/2/14 7:49:38 AM,C,36.616
10/2/14 7:49:43 AM,C,37.118
10/2/14 7:49:48 AM,C,37.62
10/2/14 7:49:53 AM,C,38.122
10/2/14 7:49:58 AM,C,38.624
10/2/14 7:50:03 AM,C,39.126
10/2/14 7:50:08 AM,C,39.126
10/2/14 7:50:13 AM,C,39.628
10/2/14 7:50:18 AM,C,40.13
10/2/14 7:50:23 AM,C,40.13
10/2/14 7:50:28 AM,C,40.631
10/2/14 7:50:33 AM,C,41.133
10/2/14 7:50:38 AM,C,41.133
10/2/14 7:50:43 AM,C,41.635
10/2/14 7:50:48 AM,C,41.635
10/2/14 7:50:53 AM,C,42.136
10/2/14 7:50:58 AM,C,42.136
10/2/14 7:51:03 AM,C,42.638
10/2/14 7:51:08 AM,C,42.638
10/2/14 7:51:13 AM,C,42.638
10/2/14 7:51:18 AM,C,43.139
10/2/14 7:51:23 AM,C,43.139
10/2/14 7:51:28 AM,C,43.139
10/2/14 7:51:33 AM,C,43.641
10/2/14 7:51:38 AM,C,43.641
10/2/14 7:51:43 AM,C,43.641
10/2/14 7:51:48 AM,C,43.641
10/2/14 7:51:53 AM,C,43.641
10/2/14 7:51:58 AM,C,44.142
10/2/14 7:52:03 AM,C,44.142
10/2/14 7:52:08 AM,C,44.142
10/2/14 7:52:13 AM,C,44.142
10/2/14 7:52:18 AM,C,44.142
10/2/14 7:52:23 AM,C,44.142
10/2/14 7:52:28 AM,C,44.142
10/2/14 7:52:33 AM,C,44.142
10/2/14 7:52:38 AM,C,44.142
10/2/14 7:52:43 AM,C,44.142
10/2/14 7:52:48 AM,C,44.142
10/2/14 7:52:53 AM,C,44.142
10/2/14 7:52:58 AM,C,44.142
10/2/14 7:53:03 AM,C,44.142
10/2/14 7:53:08 AM,C,44.142
10/2/14 7:53:13 AM,C,44.142
10/2/14 7:53:18 AM,C,44.142
10/2/14 7:53:23 AM,C,44.142
10/2/14 7:53:28 AM,C,44.142
10/2/14 7:53:33 AM,C,44.142
10/2/14 7:53:38 AM,C,44.142
10/2/14 7:53:43 AM,C,44.142
10/2/14 7:53:48 AM,C,44.142
10/2/14 7:53:53 AM,C,44.142
10/2/14 7:53:58 AM,C,44.142
10/2/14 7:54:03 AM,C,44.142
10/2/14 7:54:08 AM,C,44.142
10/2/14 7:54:13 AM,C,44.142
10/2/14 7:54:18 AM,C,44.142
10/2/14 7:54:23 AM,C,44.142
10/2/14 7:54:28 AM,C,44.142
10/2/14 7:54:33 AM,C,44.142
10/2/14 7:54:38 AM,C,44.142
10/2/14 7:54:43 AM,C,43.641
10/2/14 7:54:48 AM,C,43.641
10/2/14 7:54:53 AM,C,43.641
10/2/14 7:54:58 AM,C,43.641
10/2/14 7:55:03 AM,C,43.641
10/2/14 7:55:08 AM,C,43.641
10/2/14 7:55:13 AM,C,43.641
10/2/14 7:55:18 AM,C,43.641
10/2/14 7:55:23 AM,C,43.641
10/2/14 7:55:28 AM,C,43.139
10/2/14 7:55:33 AM,C,43.139
10/2/14 7:55:38 AM,C,43.139
10/2/14 7:55:43 AM,C,43.139
10/2/14 7:55:48 AM,C,43.139
10/2/14 7:55:53 AM,C,43.139
10/2/14 7:55:58 AM,C,42.638
10/2/14 7:56:03 AM,C,42.638
10/2/14 7:56:08 AM,C,42.638
10/2/14 7:56:13 AM,C,42.638
10/2/14 7:56:18 AM,C,42.638
10/2/14 7:56:23 AM,C,42.638
10/2/14 7:56:28 AM,C,42.638
10/2/14 7:56:33 AM,C,42.136
10/2/14 7:56:38 AM,C,42.136
10/2/14 7:56:43 AM,C,42.136
10/2/14 7:56:48 AM,C,42.136
10/2/14 7:56:53 AM,C,42.136
10/2/14 7:56:58 AM,C,41.635
10/2/14 7:57:03 AM,C,41.635
10/2/14 7:57:08 AM,C,41.635
10/2/14 7:57:13 AM,C,41.635
10/2/14 7:57:18 AM,C,41.635
10/2/14 7:57:23 AM,C,41.635
10/2/14 7:57:28 AM,C,41.133
10/2/14 7:57:33 AM,C,41.133
10/2/14 7:57:38 AM,C,41.133
10/2/14 7:57:43 AM,C,41.133
10/2/14 7:57:48 AM,C,41.133
10/2/14 7:57:53 AM,C,40.631
10/2/14 7:57:58 AM,C,40.631
10/2/14 7:58:03 AM,C,40.631
10/2/14 7:58:08 AM,C,40.631
10/2/14 7:58:13 AM,C,40.631
10/2/14 7:58:18 AM,C,40.631
10/2/14 7:58:23 AM,C,40.13
10/2/14 7:58:28 AM,C,40.13
10/2/14 7:58:33 AM,C,40.13
10/2/14 7:58:38 AM,C,40.13
10/2/14 7:58:43 AM,C,40.13
10/2/14 7:58:48 AM,C,39.628
10/2/14 7:58:53 AM,C,39.628
10/2/14 7:58:58 AM,C,39.628
10/2/14 7:59:03 AM,C,39.628
10/2/14 7:59:08 AM,C,39.628
10/2/14 7:59:13 AM,C,39.628
10/2/14 7:59:18 AM,C,39.126
10/2/14 7:59:23 AM,C,39.126
10/2/14 7:59:28 AM,C,39.126
10/2/14 7:59:33 AM,C,39.126
10/2/14 7:59:38 AM,C,39.126
10/2/14 7:59:43 AM,C,38.624
10/2/14 7:59:48 AM,C,38.624
10/2/14 7:59:53 AM,C,38.624
10/2/14 7:59:58 AM,C,38.624
10/2/14 8:00:03 AM,C,38.624
10/2/14 8:00:08 AM,C,38.624
10/2/14 8:00:13 AM,C,38.624
10/2/14 8:00:18 AM,C,38.122
10/2/14 8:00:23 AM,C,38.122
10/2/14 8:00:28 AM,C,38.122
10/2/14 8:00:33 AM,C,38.122
10/2/14 8:00:38 AM,C,38.122
10/2/14 8:00:43 AM,C,38.122
10/2/14 8:00:48 AM,C,37.62
10/2/14 8:00:53 AM,C,37.62
10/2/14 8:00:58 AM,C,37.62
10/2/14 8:01:03 AM,C,37.62
10/2/14 8:01:08 AM,C,37.62
10/2/14 8:01:13 AM,C,37.62
10/2/14 8:01:18 AM,C,37.118
10/2/14 8:01:23 AM,C,37.118
10/2/14 8:01:28 AM,C,37.118
10/2/14 8:01:33 AM,C,37.118
10/2/14 8:01:38 AM,C,37.118
10/2/14 8:01:43 AM,C,37.118
10/2/14 8:01:48 AM,C,37.118
10/2/14 8:01:53 AM,C,36.616
10/2/14 8:01:58 AM,C,36.616
10/2/14 8:02:03 AM,C,36.616
10/2/14 8:02:08 AM,C,36.616
10/2/14 8:02:13 AM,C,36.616
10/2/14 8:02:18 AM,C,36.616
10/2/14 8:02:23 AM,C,36.616
10/2/14 8:02:28 AM,C,36.114
10/2/14 8:02:33 AM,C,36.114
10/2/14 8:02:38 AM,C,36.114
10/2/14 8:02:43 AM,C,36.114
10/2/14 8:02:48 AM,C,36.114
10/2/14 8:02:53 AM,C,36.114
10/2/14 8:02:58 AM,C,36.114
10/2/14 8:03:03 AM,C,35.611
10/2/14 8:03:08 AM,C,35.611
